Date,Fuel Type,avg_stock_pct,avg_sales_litres,avg_deliveries_litres
2020-11-02,Petrol,41.86145797201516,6392.081967213115,6097.218579234973
2020-11-02,Total,44.79794425972568,16475.50273224044,14881.732240437159
2020-11-03,Diesel,46.86484205148876,10225.15300546448,9396.890710382513
2020-11-03,Petrol,41.37327735135856,6432.912568306011,6040.666666666667
2020-11-03,Total,44.00662903301841,16658.02732240437,15437.573770491803
2020-11-04,Diesel,46.12348715005714,10216.147540983606,9703.639344262296
2020-11-04,Petrol,40.877525875158234,6598.896174863388,6182.9672131147545
2020-11-04,Total,43.37732377212464,16815.021857923497,15886.590163934427
2020-11-05,Diesel,46.73009242743464,9230.180327868853,9663.43169398907
2020-11-05,Petrol,42.3918109948214,5188.016393442623,6433.021857923497
2020-11-05,Total,44.45942246960659,14418.213114754099,16096.415300546449
2020-11-06,Diesel,47.31001656572651,9001.36612021858,9402.978142076503
2020-11-06,Petrol,43.48087881231211,5403.311475409836,6292.748633879782
2020-11-06,Total,45.32137664799696,14404.743169398907,15695.754098360656
2020-11-07,Diesel,49.63737827501524,5937.568306010929,7627.196721311476
2020-11-07,Petrol,43.88404456740858,4934.060109289618,5279.185792349726
2020-11-07,Total,46.63464235208109,10871.650273224044,12906.360655737704
2020-11-08,Diesel,52.030689558105216,4807.174863387978,6634.852459016393
2020-11-08,Petrol,45.07677596828493,4052.9234972677596,5033.185792349726
2020-11-08,Total,48.403465482433646,8860.147540983606,11668.043715846994
2020-11-09,Diesel,50.226362688787844,8839.91256830601,7511.092896174863
2020-11-09,Petrol,45.289742922916304,4843.196721311476,4943.732240437159
2020-11-09,Total,47.65893163320496,13683.081967213115,12454.83606557377
2020-11-10,Diesel,50.04514127880024,8795.808743169398,8653.825136612022
2020-11-10,Petrol,45.76117317930323,4760.743169398907,5156.666666666667
2020-11-10,Total,47.81896985567492,13556.508196721312,13810.513661202185
2020-11-11,Diesel,49.94723415925672,8804.15300546448,8699.234972677596
2020-11-11,Petrol,46.10543803306326,4770.213114754099,5014.355191256831
2020-11-11,Total,47.948366367501485,13574.327868852459,13713.650273224044
2020-11-12,Diesel,49.527338118927936,8940.781420765028,8643.972677595628
2020-11-12,Petrol,45.96244166997528,4982.781420765027,4899.098360655737
2020-11-12,Total,47.66358260267786,13923.502732240437,13543.07650273224
2020-11-13,Diesel,49.46843290833434,9072.830601092895,9058.491803278688
2020-11-13,Petrol,45.536428467392575,5492.191256830601,5145.710382513661
2020-11-13,Total,47.427988884727675,14564.967213114754,14204.234972677596
2020-11-14,Diesel,50.551813173810125,5948.857923497268,6750.486338797814
2020-11-14,Petrol,44.987535734622774,4837.273224043716,4413.535519125683
2020-11-14,Total,47.65538313791146,10786.11475409836,11164.054644808743
2020-11-15,Diesel,52.19802683195549,4971.6775956284155,6280.185792349726
2020-11-15,Petrol,45.08857585253163,4193.92349726776,4337.524590163935
2020-11-15,Total,48.48659246250882,9165.622950819672,10617.699453551913
2020-11-16,Diesel,51.2226294964505,9057.546448087433,8242.48087431694
2020-11-16,Petrol,45.09101937030443,5000.251366120218,4904.786885245901
2020-11-16,Total,48.01254536212042,14057.743169398907,13147.306010928962
2020-11-17,Diesel,50.244607737224634,8984.109289617487,8293.010928961749
2020-11-17,Petrol,44.90686267863542,4845.087431693989,4709.732240437159
2020-11-17,Total,47.44722354990675,13829.180327868853,13002.792349726777
2020-11-18,Diesel,49.041581121325265,8942.442622950819,8048.2786885245905
2020-11-18,Petrol,44.274902972194056,4835.535519125683,4350.754098360656
2020-11-18,Total,46.54499823043289,13778.032786885246,12399.027322404372
2020-11-19,Diesel,47.47451522363544,9152.486338797815,8097.234972677596
2020-11-19,Petrol,43.17062320291801,5114.978142076503,4299.945355191257
2020-11-19,Total,45.229752533730434,14267.448087431694,12397.185792349726
2020-11-20,Diesel,45.7951531661587,9299.814207650274,8145.459016393443
2020-11-20,Petrol,42.01342854547032,5594.404371584699,4664.896174863388
2020-11-20,Total,43.85253929225018,14894.185792349726,12810.360655737704
2020-11-21,Diesel,46.27477212285863,6147.087431693989,6578.535519125683
2020-11-21,Petrol,40.89339717011779,5118.781420765027,4317.163934426229
2020-11-21,Total,43.49208049163665,11265.896174863388,10895.650273224044
2020-11-22,Diesel,47.734126580116616,5213.792349726776,6257.568306010929
2020-11-22,Petrol,40.607476100144474,4524.459016393443,4264.606557377049
2020-11-22,Total,44.02827494890585,9738.22950819672,10522.191256830602
2020-11-23,Diesel,46.22270078470206,9248.25136612022,8062.737704918033
2020-11-23,Petrol,40.20077342106282,5135.88524590164,4697.431693989071
2020-11-23,Total,43.08716827437074,14384.191256830602,12760.180327868853
2020-11-24,Diesel,45.47934702012125,9096.322404371585,8526.524590163934
2020-11-24,Petrol,39.92405593385713,4944.918032786885,4593.584699453552
2020-11-24,Total,42.57374928668761,14041.289617486338,13120.016393442624
2020-11-25,Diesel,44.66201504312259,9182.131147540984,8549.857923497268
2020-11-25,Petrol,39.47276434867541,5123.814207650274,4703.120218579235
2020-11-25,Total,41.95294606387239,14305.95081967213,13253.005464480875
2020-11-26,Diesel,44.42772134795284,9346.491803278688,9235.622950819672
2020-11-26,Petrol,39.326368893702444,5359.3442622950815,5323.213114754099
2020-11-26,Total,41.772669083611675,14705.868852459016,14558.786885245901
2020-11-27,Diesel,44.028260526201414,9658.005464480875,9406.15300546448
2020-11-27,Petrol,38.7234027921499,6067.863387978142,5552.606557377049
2020-11-27,Total,41.274434502115156,15725.857923497268,14958.786885245901
2020-11-28,Diesel,45.398174911126716,6513.606557377049,7529.530054644809
2020-11-28,Petrol,38.3721632550802,5444.551912568306,5125.0
2020-11-28,Total,41.74673260738461,11958.131147540984,12654.48087431694
2020-11-29,Diesel,47.79439242273629,5417.6775956284155,7249.196721311476
2020-11-29,Petrol,38.96642337772422,4675.147540983607,5222.327868852459
2020-11-29,Total,43.18809636734858,10092.743169398907,12471.551912568306
2020-11-30,Diesel,46.79989274526145,9641.551912568306,8810.83606557377
2020-11-30,Petrol,39.07817317556281,5592.415300546448,5653.606557377049
2020-11-30,Total,42.74957394917316,15233.939890710382,14464.393442622952
2020-12-01,Diesel,46.39231538205609,9658.136612021857,9316.27868852459
2020-12-01,Petrol,39.36273317817983,5517.3442622950815,5631.11475409836
2020-12-01,Total,42.71808985346408,15175.453551912567,14947.420765027322
2020-12-02,Diesel,46.15324286687396,9571.715846994535,9415.677595628415
2020-12-02,Petrol,39.64903848217444,5526.426229508197,5736.956284153005
2020-12-02,Total,42.75151570175235,15098.158469945356,15152.579234972678
2020-12-03,Diesel,45.32003033197299,9889.371584699453,9313.51912568306
2020-12-03,Petrol,39.53886820722892,5782.732240437159,5669.639344262295
2020-12-03,Total,42.3215536801177,15672.120218579235,14983.191256830602
2020-12-04,Diesel,44.29498020804786,10141.442622950819,9329.617486338799
2020-12-04,Petrol,39.24706574544508,6392.3005464480875,6123.12568306011
2020-12-04,Total,41.67066779911218,16533.754098360656,15452.786885245901
2020-12-05,Diesel,45.293275943781325,7265.153005464481,8039.185792349726
2020-12-05,Petrol,38.59662225680556,6226.704918032787,5715.180327868852
2020-12-05,Total,41.80448431699444,13491.841530054644,13754.393442622952
2020-12-06,Diesel,47.307712166519316,6088.142076502732,7612.956284153005
2020-12-06,Petrol,38.774021230441775,5395.3005464480875,5527.377049180328
2020-12-06,Total,42.85541777824681,11483.459016393443,13140.36612021858
2020-12-07,Diesel,46.25178243778608,10111.043715846994,9378.333333333334
2020-12-07,Petrol,38.83798138751932,6054.371584699454,6174.0109289617485
2020-12-07,Total,42.384634694018835,16165.415300546449,15552.31693989071
2020-12-08,Diesel,45.808685026753345,9998.398907103825,9647.174863387978
2020-12-08,Petrol,39.49197372332247,5895.983606557377,6433.726775956284
2020-12-08,Total,42.5107748155678,15894.338797814207,16080.907103825137
2020-12-09,Diesel,46.232701966960676,9956.322404371585,10204.91256830601
2020-12-09,Petrol,40.34222813013967,5918.251366120218,6440.96174863388
2020-12-09,Total,43.161519653602966,15874.606557377048,16645.868852459018
2020-12-10,Diesel,46.240778520531535,9917.945355191257,9840.612021857924
2020-12-10,Petrol,40.63223640947239,5980.420765027322,6219.415300546448
2020-12-10,Total,43.321372472524594,15898.311475409837,16060.027322404372
2020-12-11,Diesel,46.26792647650465,10070.56830601093,10182.939890710382
2020-12-11,Petrol,41.107571718989284,6529.775956284153,6982.978142076503
2020-12-11,Total,43.58147073712939,16600.316939890712,17165.907103825135
2020-12-12,Diesel,47.74319228720004,7170.918032786885,8249.715846994535
2020-12-12,Petrol,41.34456792708453,6232.306010928962,6364.136612021858
2020-12-12,Total,44.415959389854464,13403.207650273223,14613.857923497268
2020-12-13,Diesel,50.69452566300415,5810.224043715847,8043.830601092896
2020-12-13,Petrol,42.732496086801376,5064.540983606557,6243.207650273224
2020-12-13,Total,46.55165918755572,10874.781420765028,14287.032786885246
2020-12-14,Diesel,49.40337704632699,9953.693989071038,8987.25136612022
2020-12-14,Petrol,42.96790432632241,6040.31693989071,6294.75956284153
2020-12-14,Total,46.049152005931674,15994.0,15282.03825136612
2020-12-15,Diesel,49.09885114098813,9924.945355191257,9767.91256830601
2020-12-15,Petrol,43.30951094442709,6080.79781420765,6303.950819672131
2020-12-15,Total,46.09230836186319,16005.781420765028,16071.896174863388
2020-12-16,Diesel,49.282358483934736,9934.95081967213,10043.51912568306
2020-12-16,Petrol,43.95071926641562,5861.5901639344265,6302.131147540984
2020-12-16,Total,46.5015875187708,15796.56830601093,16345.693989071038
2020-12-17,Diesel,49.14717980658346,10090.896174863388,9974.04918032787
2020-12-17,Petrol,44.07308718184412,6295.934426229508,6460.256830601093
2020-12-17,Total,46.50023393677945,16386.781420765026,16434.245901639344
2020-12-18,Diesel,48.753109340392086,10078.11475409836,9789.715846994535
2020-12-18,Petrol,43.76663535950705,6719.901639344263,6380.07650273224
2020-12-18,Total,46.163284879472855,16798.032786885247,16169.819672131147
2020-12-19,Diesel,50.40531931106633,7403.273224043716,8558.737704918032
2020-12-19,Petrol,43.40982453297758,6541.978142076503,6215.087431693989
2020-12-19,Total,46.75480954049209,13945.191256830602,14773.901639344262
2020-12-20,Diesel,53.04736256526044,5726.9890710382515,7659.535519125683
2020-12-20,Petrol,44.64517458121828,5163.628415300546,6193.131147540984
2020-12-20,Total,48.651211143850325,10890.661202185793,13852.622950819672
2020-12-21,Diesel,52.04183513247164,9722.300546448087,8952.125683060109
2020-12-21,Petrol,44.528237102873376,6485.863387978142,6412.120218579235
2020-12-21,Total,48.10725967200175,16208.213114754099,15364.25136612022
2020-12-22,Diesel,52.04468868978134,9508.03825136612,9546.109289617487
2020-12-22,Petrol,44.267757296137944,6540.081967213115,6298.31693989071
2020-12-22,Total,47.98238890264277,16048.081967213115,15844.448087431694
2020-12-23,Diesel,51.90577832947248,9129.245901639344,9068.355191256831
2020-12-23,Petrol,43.77876861432802,6742.633879781421,6386.579234972678
2020-12-23,Total,47.674740476145146,15871.983606557376,15454.939890710382
2020-12-24,Diesel,50.9976412829232,7391.830601092896,6779.355191256831
2020-12-24,Petrol,42.3411146686199,6386.6994535519125,5272.945355191257
2020-12-24,Total,46.50289516181236,13778.51912568306,12052.344262295082
2020-12-25,Diesel,47.552377484724204,1596.672131147541,9.557377049180328
2020-12-25,Petrol,36.43656578202111,1644.120218579235,6.371584699453552
2020-12-25,Total,42.214432322945896,3240.8306010928964,15.939890710382514
2020-12-26,Diesel,50.06482501138458,2775.8032786885246,3190.502732240437
2020-12-26,Petrol,40.49977050548963,2859.1311475409834,2596.092896174863
2020-12-26,Total,45.10142357052544,5634.879781420765,5786.551912568306
2020-12-27,Diesel,52.41324447026863,3756.415300546448,5382.781420765027
2020-12-27,Petrol,42.435396873405594,3554.846994535519,5000.710382513661
2020-12-27,Total,47.21674596513156,7311.24043715847,10383.475409836066
2020-12-28,Diesel,55.55736031164232,4588.513661202186,6741.743169398907
2020-12-28,Petrol,44.70162983990636,3915.1420765027324,5627.573770491803
2020-12-28,Total,49.89256705965245,8503.661202185793,12369.27868852459
2020-12-29,Diesel,55.77051000254157,5877.360655737705,6037.191256830601
2020-12-29,Petrol,46.14853246031822,4381.393442622951,5510.377049180328
2020-12-29,Total,50.7686421020063,10258.688524590163,11547.612021857924
2020-12-30,Diesel,55.758170146923156,6253.475409836065,6253.136612021858
2020-12-30,Petrol,46.54325481201063,4831.0,5175.142076502732
2020-12-30,Total,50.98718566180339,11084.502732240437,11428.24043715847
2020-12-31,Diesel,55.214952274059804,5592.027322404371,5215.256830601093
2020-12-31,Petrol,46.47000580310658,4579.213114754099,4485.491803278688
2020-12-31,Total,50.6934595161216,10171.27868852459,9700.74863387978
2021-01-01,Diesel,55.06280764258135,2427.065573770492,2378.601092896175
2021-01-01,Petrol,45.86066844972657,2353.4863387978144,2082.2131147540986
2021-01-01,Total,50.32619382532738,4780.524590163935,4460.765027322404
2021-01-02,Diesel,55.55433740477697,4556.803278688524,4835.92349726776
2021-01-02,Petrol,46.56897868632183,4160.065573770492,4423.825136612022
2021-01-02,Total,50.88826088338955,8716.84699453552,9259.688524590163
2021-01-03,Diesel,56.537880030685145,4417.366120218579,5056.224043715847
2021-01-03,Petrol,47.68254206486692,3818.8579234972676,4623.005464480874
2021-01-03,Total,51.9290835723964,8236.180327868853,9679.27868852459
2021-01-04,Diesel,54.097131406584865,7780.857923497268,6016.530054644809
2021-01-04,Petrol,48.099002481248895,4500.24043715847,4882.530054644809
2021-01-04,Total,50.9749328404621,12281.092896174863,10899.081967213115
2021-01-05,Diesel,52.73110532668838,7648.748633879782,6624.879781420765
2021-01-05,Petrol,48.74686336572971,4067.8907103825136,4512.3224043715845
2021-01-05,Total,50.66803033761518,11716.63387978142,11137.158469945356
2021-01-06,Diesel,51.65477809397199,7649.382513661202,6815.92349726776
2021-01-06,Petrol,49.12833911808052,3919.928961748634,4248.163934426229
2021-01-06,Total,50.36147942719976,11569.300546448087,11064.103825136612
2021-01-07,Diesel,50.73817020551043,7777.043715846995,6977.016393442623
2021-01-07,Petrol,49.007179375940666,4016.382513661202,3889.415300546448
2021-01-07,Total,49.85869177135465,11793.442622950819,10866.426229508197
2021-01-08,Diesel,49.604158377855676,7599.3005464480875,6926.03825136612
2021-01-08,Petrol,48.44475667835689,4155.737704918033,3614.377049180328
2021-01-08,Total,49.05810526040293,11755.043715846994,10540.426229508197
2021-01-09,Diesel,50.227200915965376,4982.163934426229,5412.24043715847
2021-01-09,Petrol,47.54452813622973,3955.469945355191,3178.8251366120217
2021-01-09,Total,48.86563857751754,8937.617486338799,8591.03825136612
2021-01-10,Diesel,51.887255351953755,4082.568306010929,5341.792349726776
2021-01-10,Petrol,47.54973332274686,3348.8907103825136,3404.912568306011
2021-01-10,Total,49.65450369526135,7431.48087431694,8746.710382513662
2021-01-11,Diesel,50.1603181256255,7781.3442622950815,6496.065573770492
2021-01-11,Petrol,47.24573065219309,3847.469945355191,3616.3551912568305
2021-01-11,Total,48.66072883113982,11628.863387978143,10112.415300546449
2021-01-12,Diesel,49.44460909190616,7732.6994535519125,7161.327868852459
2021-01-12,Petrol,46.96677413429143,3763.2349726775956,3432.1147540983607
2021-01-12,Total,48.178082840322055,11495.91256830601,10593.459016393443
2021-01-13,Diesel,48.33525352418208,7654.360655737705,6888.169398907104
2021-01-13,Petrol,46.40467611159379,3702.9180327868853,3250.6502732240438
2021-01-13,Total,47.34435585974394,11357.25136612022,10138.863387978143
2021-01-14,Diesel,47.3061732713168,7531.7213114754095,6742.562841530054
2021-01-14,Petrol,45.91248179746757,3650.3661202185795,3191.912568306011
2021-01-14,Total,46.59445838877439,11182.092896174863,9934.491803278688
2021-01-15,Diesel,45.91936987011191,7871.956284153005,6938.371584699454
2021-01-15,Petrol,44.481221658922344,4374.131147540984,3181.6448087431695
2021-01-15,Total,45.20338318891703,12246.065573770491,10119.918032786885
2021-01-16,Diesel,47.420392416427816,4921.081967213115,5922.4098360655735
2021-01-16,Petrol,43.61784059649148,3843.3333333333335,3150.6502732240438
2021-01-16,Total,45.459181660271206,8764.377049180328,9073.03825136612
2021-01-17,Diesel,48.89073045108592,4091.4262295081967,5216.666666666667
2021-01-17,Petrol,43.24339579106328,3429.5409836065573,3084.590163934426
2021-01-17,Total,45.94637076038953,7520.934426229508,8301.289617486338
2021-01-18,Diesel,46.782862900726215,7902.44262295082,6402.103825136612
2021-01-18,Petrol,42.284566291557425,3963.8032786885246,3238.3497267759562
2021-01-18,Total,44.43840071253214,11866.267759562841,9640.497267759563
2021-01-19,Diesel,45.819335282342955,7762.622950819672,7020.978142076503
2021-01-19,Petrol,41.808590639674044,3721.9398907103823,3344.726775956284
2021-01-19,Total,43.726405216656225,11484.540983606557,10365.612021857924
2021-01-20,Diesel,45.134956845920804,7736.68306010929,7205.92349726776
2021-01-20,Petrol,41.22631916171786,3694.568306010929,3137.96174863388
2021-01-20,Total,43.08893516973769,11431.25136612022,10343.84699453552
2021-01-21,Diesel,43.94274463097231,8013.426229508197,7172.704918032787
2021-01-21,Petrol,40.34516077538646,3965.2131147540986,3259.6338797814205
2021-01-21,Total,42.043948696535026,11978.639344262296,10432.377049180328
2021-01-22,Diesel,43.04134695207764,8098.431693989071,7356.907103825137
2021-01-22,Petrol,39.36052877922311,4524.825136612022,3736.158469945355
2021-01-22,Total,41.1258013303086,12623.327868852459,11093.010928961749
2021-01-23,Diesel,43.9764516581179,5307.12568306011,6030.6120218579235
2021-01-23,Petrol,38.17631337142688,4188.994535519126,3246.5956284153003
2021-01-23,Total,40.94657220844192,9496.15300546448,9277.245901639344
2021-01-24,Diesel,46.03795726967853,3938.1475409836066,5449.644808743169
2021-01-24,Petrol,38.527918947621366,2951.251366120219,3315.311475409836
2021-01-24,Total,42.10431216328227,6889.360655737705,8764.857923497268
2021-01-25,Diesel,44.15309049602682,8050.650273224043,6629.431693989071
2021-01-25,Petrol,37.717674182084565,4057.6065573770493,3368.967213114754
2021-01-25,Total,40.79674090635657,12108.273224043716,9998.426229508197
2021-01-26,Diesel,43.77915579307698,8131.852459016393,7826.273224043716
2021-01-26,Petrol,37.46667343193176,4013.2841530054643,3781.2622950819673
2021-01-26,Total,40.4831857647002,12145.136612021857,11607.497267759563
2021-01-27,Diesel,43.398574279299524,8131.978142076503,7806.109289617486
2021-01-27,Petrol,37.266628632282476,4168.743169398907,3975.9781420765025
2021-01-27,Total,40.20524714829687,12300.704918032787,11782.08743169399
2021-01-28,Diesel,42.90919700428039,8077.284153005465,7765.540983606557
2021-01-28,Petrol,36.828171997189074,4225.256830601093,3896.5737704918033
2021-01-28,Total,39.72936557301615,12302.524590163934,11662.125683060109
2021-01-29,Diesel,41.337462245339005,8437.88524590164,7314.262295081967
2021-01-29,Petrol,35.87832363203634,4961.20218579235,4150.469945355191
2021-01-29,Total,38.50459772477573,13399.04918032787,11464.704918032787
2021-01-30,Diesel,42.051535029054406,5464.628415300546,6051.497267759562
2021-01-30,Petrol,35.1126534666618,4359.060109289618,3822.9890710382515
2021-01-30,Total,38.450439401925394,9823.699453551913,9874.540983606557
2021-01-31,Diesel,44.026111379402195,4535.9672131147545,5879.081967213115
2021-01-31,Petrol,35.1170470593342,3799.185792349727,3718.3934426229507
2021-01-31,Total,39.36943977662623,8335.180327868853,9597.513661202185
2021-02-01,Diesel,43.24186204983435,8370.956284153006,7860.169398907104
2021-02-01,Petrol,34.843765368708716,4351.633879781421,4190.071038251366
2021-02-01,Total,38.843270211170314,12722.606557377048,12050.20218579235
2021-02-02,Diesel,43.25189711996568,7866.808743169399,7835.03825136612
2021-02-02,Petrol,35.5232357582409,3877.928961748634,4355.9672131147545
2021-02-02,Total,39.20700716823236,11744.775956284153,12190.95081967213
2021-02-03,Diesel,42.86031529096772,8092.6994535519125,7777.060109289618
2021-02-03,Petrol,36.18012215415029,4075.7049180327867,4556.710382513661
2021-02-03,Total,39.36260068888545,12168.393442622952,12333.77049180328
2021-02-04,Diesel,42.97989415788774,8131.475409836065,8235.327868852459
2021-02-04,Petrol,36.79956995072545,4175.415300546448,4694.836065573771
2021-02-04,Total,39.76409185126609,12306.88524590164,12930.180327868853
2021-02-05,Diesel,42.25798757837943,8332.098360655738,7914.03825136612
2021-02-05,Petrol,36.40194132568607,4795.4098360655735,4505.945355191257
2021-02-05,Total,39.199603848094945,13127.557377049181,12419.95081967213
2021-02-06,Diesel,43.89447519487773,5591.44262295082,6766.016393442623
2021-02-06,Petrol,36.196621599008886,4553.601092896175,4385.513661202186
2021-02-06,Total,39.873577013584764,10145.016393442624,11151.573770491803
2021-02-07,Diesel,45.958566486860505,4346.251366120218,5819.825136612022
2021-02-07,Petrol,36.844068197418984,3459.207650273224,3933.1311475409834
2021-02-07,Total,41.19288616433048,7805.475409836065,9752.934426229509
2021-02-08,Diesel,45.09669658104806,8143.377049180328,7465.814207650274
2021-02-08,Petrol,37.34575550575232,3864.6612021857923,4161.79781420765
2021-02-08,Total,41.048451899081,12007.978142076503,11627.557377049181
2021-02-09,Diesel,44.89834901223361,7929.218579234973,7768.661202185793
2021-02-09,Petrol,37.78675025554463,3744.6994535519125,4139.765027322404
2021-02-09,Total,41.18757445148806,11673.91256830601,11908.453551912567
2021-02-10,Diesel,44.51715030971084,8102.55737704918,7891.737704918033
2021-02-10,Petrol,37.77870171491518,4059.2622950819673,4095.568306010929
2021-02-10,Total,40.98735566791405,12161.814207650274,11987.245901639344
2021-02-11,Diesel,43.496861017244065,8311.5956284153,7576.846994535519
2021-02-11,Petrol,37.80810806387052,4326.120218579235,4332.338797814207
2021-02-11,Total,40.53176330362765,12637.74863387978,11909.224043715847
2021-02-12,Diesel,43.14226837235041,8578.48087431694,8264.551912568306
2021-02-12,Petrol,37.413621247453264,4959.508196721312,4537.349726775957
2021-02-12,Total,40.16366496885538,13537.994535519125,12801.928961748634
2021-02-13,Diesel,44.299708670359365,5747.770491803279,6600.109289617486
2021-02-13,Petrol,36.79754004453089,4619.535519125683,4166.573770491803
2021-02-13,Total,40.38876846575743,10367.284153005465,10766.704918032787
2021-02-14,Diesel,46.670599077606056,4376.857923497268,6141.617486338798
2021-02-14,Petrol,36.86480273492839,3613.907103825137,3724.0437158469945
2021-02-14,Total,41.539771290322435,7990.781420765027,9865.612021857924
2021-02-15,Diesel,45.322706252385856,8385.393442622952,7417.142076502732
2021-02-15,Petrol,36.5346037996603,4439.622950819672,4145.3005464480875
2021-02-15,Total,40.73262545842374,12825.021857923497,11562.502732240437
2021-02-16,Diesel,44.895322933263834,8190.131147540984,7849.355191256831
2021-02-16,Petrol,36.95375115915739,4221.021857923497,4489.775956284153
2021-02-16,Total,40.75659730678316,12411.16393442623,12339.103825136612
2021-02-17,Diesel,44.50227072762377,8229.20218579235,7994.562841530054
2021-02-17,Petrol,36.978955453884595,4251.431693989071,4270.88524590164
2021-02-17,Total,40.573322987981676,12480.584699453551,12265.453551912567
2021-02-18,Diesel,44.258230280818786,8339.24043715847,8075.540983606557
2021-02-18,Petrol,37.222300156393544,4363.956284153005,4502.180327868852
2021-02-18,Total,40.57370327789763,12703.20218579235,12577.72131147541
2021-02-19,Diesel,43.81449408472309,8430.77049180328,8141.792349726776
2021-02-19,Petrol,37.01348555636001,4827.950819672131,4610.715846994535
2021-02-19,Total,40.260731326339815,13258.743169398907,12752.508196721312
2021-02-20,Diesel,45.08531707060387,5580.786885245901,6452.939890710382
2021-02-20,Petrol,36.35252030329416,4560.224043715847,4031.3551912568305
2021-02-20,Total,40.52710730937549,10141.032786885246,10484.256830601093
2021-02-21,Diesel,47.3904560440093,4616.169398907104,6266.431693989071
2021-02-21,Petrol,36.610700389228896,3940.3934426229507,4121.661202185793
2021-02-21,Total,41.73685752954325,8556.551912568306,10388.131147540984
2021-02-22,Diesel,46.35622697402328,8239.333333333334,7508.338797814207
2021-02-22,Petrol,36.98549902655351,4272.945355191257,4509.55737704918
2021-02-22,Total,41.418717977225455,12512.25136612022,12017.792349726777
2021-02-23,Diesel,46.45065704229332,8277.25136612022,8303.448087431694
2021-02-23,Petrol,37.63547195860918,4175.934426229508,4635.786885245901
2021-02-23,Total,41.812612581818925,12453.213114754099,12939.174863387978
2021-02-24,Diesel,46.0903418359507,8367.978142076503,8180.513661202186
2021-02-24,Petrol,37.80745624529051,4327.573770491803,4521.185792349726
2021-02-24,Total,41.746795555366894,12695.579234972678,12701.655737704918
2021-02-25,Diesel,45.67122072760653,8524.75956284153,8198.508196721312
2021-02-25,Petrol,37.57613610893178,4670.382513661202,4510.295081967213
2021-02-25,Total,41.44737958779098,13195.120218579235,12708.781420765028
2021-02-26,Diesel,43.938725825274986,9117.726775956284,7944.666666666667
2021-02-26,Petrol,36.099011867198904,5810.196721311476,4620.983606557377
2021-02-26,Total,39.865139054519766,14927.92349726776,12565.639344262296
2021-02-27,Diesel,44.75289416798237,6141.398907103825,6697.213114754099
2021-02-27,Petrol,34.734441053459335,5413.234972677596,4323.20218579235
2021-02-27,Total,39.52519283935612,11554.666666666666,11020.4043715847
2021-02-28,Diesel,46.436139189238695,5077.7213114754095,6270.693989071038
2021-02-28,Petrol,34.35586552767219,4589.939890710382,4266.661202185793
2021-02-28,Total,40.11789717625263,9667.63387978142,10537.333333333334
2021-03-01,Diesel,44.65765694588002,8867.540983606557,7544.639344262295
2021-03-01,Petrol,34.166599732513525,4871.2786885245905,4714.234972677596
2021-03-01,Total,39.1722547213551,13738.765027322404,12258.863387978143
2021-03-02,Diesel,44.75577167649082,8753.68306010929,8765.131147540984
2021-03-02,Petrol,34.94654818579159,4710.382513661202,5274.781420765027
2021-03-02,Total,39.606101043108005,13463.978142076503,14039.918032786885
2021-03-03,Diesel,44.44732273647621,8603.978142076503,8394.91256830601
2021-03-03,Petrol,35.68587644602328,4573.836065573771,5180.781420765027
2021-03-03,Total,39.85942270045053,13177.874316939891,13575.672131147541
2021-03-04,Diesel,44.46591098833707,8673.464480874318,8676.874316939891
2021-03-04,Petrol,36.59096106165362,4710.4098360655735,5450.12568306011
2021-03-04,Total,40.33366331742192,13383.879781420765,14126.972677595628
2021-03-05,Diesel,44.34409534658081,8933.765027322404,8893.125683060109
2021-03-05,Petrol,36.767572313397956,5369.153005464481,5510.109289617486
2021-03-05,Total,40.395925192710045,14302.92349726776,14403.213114754099
2021-03-06,Diesel,45.624504850698735,6060.710382513661,6966.213114754099
2021-03-06,Petrol,36.56718029153857,5164.311475409836,4943.398907103825
2021-03-06,Total,40.91277980982497,11225.060109289618,11909.639344262296
2021-03-07,Diesel,48.13953702729255,5034.3005464480875,6932.366120218579
2021-03-07,Petrol,36.855212257711095,4443.404371584699,4636.96174863388
2021-03-07,Total,42.26094418161558,9477.77049180328,11569.393442622952
2021-03-08,Diesel,47.32546251579192,8873.131147540984,8261.010928961749
2021-03-08,Petrol,37.166528726243214,4856.136612021858,5106.819672131148
2021-03-08,Total,42.01911559039658,13729.267759562841,13367.781420765028
2021-03-09,Diesel,47.35701775095507,8783.56830601093,8754.775956284153
2021-03-09,Petrol,37.74344914305074,4783.628415300546,5220.0327868852455
2021-03-09,Total,42.33596298151736,13567.136612021857,13974.841530054644
2021-03-10,Diesel,47.320721420004034,8833.442622950819,8807.191256830602
2021-03-10,Petrol,38.64504995613709,4613.005464480874,5307.950819672131
2021-03-10,Total,42.79847247132315,13446.420765027322,14115.245901639344
2021-03-11,Diesel,46.432524081972716,9039.349726775956,8411.918032786885
2021-03-11,Petrol,39.40049301643213,4909.75956284153,5525.595628415301
2021-03-11,Total,42.77124181541401,13949.109289617487,13937.573770491803
2021-03-12,Diesel,45.95171876374501,9345.617486338799,8966.360655737704
2021-03-12,Petrol,39.412440076978584,5663.9672131147545,5658.88524590164
2021-03-12,Total,42.55669425058872,15009.562841530054,14625.185792349726
2021-03-13,Diesel,47.11923311893461,6505.420765027322,7349.901639344263
